raceID,name,year,winner,round_count,round_elected,round_eliminated,round_01_vote,round_02_vote,round_03_vote,round_04_vote,round_05_vote,round_06_vote,round_07_vote,round_08_vote,round_09_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote
NewYorkCity_20210622_DEMCouncilMember14thCouncilDistrict,Inactive ballots,2021,False,6,,,0,20,86,458,806,1541,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,Oswald Feliz,2021,True,6,5.0,,3165,3170,3247,3408,3791,4348,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,Ischia J. Bravo,2021,False,6,,5.0,1609,1614,1701,1812,2039,2325,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,John E. Sanchez,2021,False,6,,4.0,1021,1023,1088,1195,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,Bernadette Ferrara,2021,False,6,,5.0,984,984,1061,1244,1421,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,Troy Blackwell,2021,False,6,,3.0,842,843,902,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,Kenny G. Agosto,2021,False,6,,2.0,194,194,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,Latchmi Devi Gopal,2021,False,6,,2.0,193,194,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,Lillithe Lozano,2021,False,6,,2.0,165,166,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,Write-ins,2021,False,6,,1.0,31,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember15thCouncilDistrict,Inactive ballots,2021,False,6,,,0,16,205,545,953,1531,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,Amanda Farias,2021,True,6,6.0,,3852,3865,3948,4051,4540,6004,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,William Rivera,2021,False,6,,6.0,3774,3780,3893,3937,4273,5467,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,Michael Beltzer,2021,False,6,,5.0,1863,1867,1947,1970,2079,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,Darlene Jackson,2021,False,6,,5.0,1578,1581,1771,1810,1964,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,Mohammed Mujumder,2021,False,6,,4.0,1420,1422,1458,1768,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,Mirza M. Rashid,2021,False,6,,3.0,719,719,732,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,William Russell Moore,2021,False,6,,2.0,575,577,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,Eliu A. Lara,2021,False,6,,2.0,133,136,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,Write-ins,2021,False,6,,1.0,70,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember18thCouncilDistrict,Inactive ballots,2021,False,6,,,0,37,235,448,1128,2513,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,Lincoln Restler,2021,True,6,3.0,,14444,14452,14582,14817,15121,16537,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,Elizabeth E. Adams,2021,False,6,,3.0,6181,6182,6284,6542,6888,9332,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,Victoria E. Cambranes,2021,False,6,,3.0,2055,2058,2129,2264,2435,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,Sabrina N. Gates,2021,False,6,,3.0,1611,1618,1650,1714,1940,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,Toba Potosky,2021,False,6,,3.0,1591,1594,1632,1718,1892,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,April Somboun,2021,False,6,,3.0,1483,1483,1514,1588,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,Stu Sherman,2021,False,6,,3.0,1139,1140,1197,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,Ben Solotaire,2021,False,6,,2.0,622,623,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,Write-ins,2021,False,6,,1.0,102,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember33rdCouncilDistrict,Inactive ballots,2021,False,6,,,0,78,240,585,952,3359,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember39thCouncilDistrict,Shahana K. Hanif,2021,True,6,6.0,,11599,11603,12098,12937,13653,15980,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember39thCouncilDistrict,Brandon West,2021,False,6,,6.0,8088,8092,8196,8767,9741,12058,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember39thCouncilDistrict,Justin M. Krebs,2021,False,6,,5.0,5740,5741,5851,6666,8913,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember39thCouncilDistrict,Douglas M. Schneider,2021,False,6,,4.0,4999,5001,5222,5854,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember39thCouncilDistrict,Briget Rein,2021,False,6,,3.0,2533,2541,2634,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember39thCouncilDistrict,Jessica Simmons,2021,False,6,,3.0,1587,1589,1634,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember39thCouncilDistrict,Mamnun M. Haq,2021,False,6,,2.0,1459,1460,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember39thCouncilDistrict,Write-ins,2021,False,6,,1.0,90,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember39thCouncilDistrict,Inactive ballots,2021,False,6,,,0,68,460,1871,3788,8057,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember3rdCouncilDistrict,Erik D. Bottcher,2021,True,6,4.0,,13520,13536,13886,14173,14931,17027,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember3rdCouncilDistrict,Arthur Z. Schwartz,2021,False,6,,4.0,4414,4421,4679,5056,5677,6806,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember3rdCouncilDistrict,Leslie Boghosian Murphy,2021,False,6,,4.0,3903,3911,4107,4703,5669,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember3rdCouncilDistrict,Aleta A. LaFargue,2021,False,6,,4.0,2776,2784,2967,3439,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember3rdCouncilDistrict,Marni Halasa,2021,False,6,,3.0,2225,2231,2442,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember3rdCouncilDistrict,Phelan D. Fitzpatrick,2021,False,6,,2.0,1595,1597,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember3rdCouncilDistrict,Write-ins,2021,False,6,,1.0,125,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember3rdCouncilDistrict,Inactive ballots,2021,False,6,,,0,78,477,1187,2281,4725,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember5thCouncilDistrict,Julie Menin,2021,True,6,6.0,,8872,8879,9174,9849,10635,12083,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember5thCouncilDistrict,Tricia M. Shimamura,2021,False,6,,6.0,5989,5993,6267,6785,7786,9485,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember5thCouncilDistrict,Rebecca N. Lamorte,2021,False,6,,5.0,2892,2893,3187,3783,4699,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember5thCouncilDistrict,Kim Moscaritolo,2021,False,6,,4.0,2808,2812,3215,3534,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember5thCouncilDistrict,Billy Freeland,2021,False,6,,3.0,2641,2645,2853,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember5thCouncilDistrict,Christopher A. Sosa,2021,False,6,,2.0,1486,1491,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember5thCouncilDistrict,Marco A. Tamayo,2021,False,6,,2.0,670,671,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember5thCouncilDistrict,Write-ins,2021,False,6,,1.0,78,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember5thCouncilDistrict,Inactive ballots,2021,False,6,,,0,52,740,1485,2316,3868,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentRichmond,Mark S. Murphy,2021,True,5,3.0,,13221,13281,13835,14569,16355,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentRichmond,Lorraine A. Honor,2021,False,5,,3.0,6083,6103,6463,7094,8815,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentRichmond,Cesar A. Vargas,2021,False,5,,3.0,4097,4115,4527,5103,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentRichmond,Brandon P. Stradford,2021,False,5,,3.0,2610,2624,2831,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentRichmond,Radhakrishna Mohan,2021,False,5,,2.0,2086,2098,,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentRichmond,Write-ins,2021,False,5,,1.0,335,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentRichmond,Inactive ballots,2021,False,5,,,0,211,776,1666,3262,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember11thCouncilDistrict,Eric Dinowitz,2021,True,5,4.0,,7509,7513,7596,8316,9491,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember11thCouncilDistrict,Mino Lora,2021,False,5,,4.0,4373,4375,4493,4986,5994,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember11thCouncilDistrict,Abigail Martin,2021,False,5,,4.0,2387,2392,2513,3005,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember11thCouncilDistrict,Daniel Padernacht,2021,False,5,,3.0,1057,1057,1102,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember11thCouncilDistrict,Jessica Haller,2021,False,5,,3.0,977,984,1059,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember11thCouncilDistrict,Marcos Sierra,2021,False,5,,2.0,356,356,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember11thCouncilDistrict,Carlton Berkley,2021,False,5,,2.0,313,314,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember11thCouncilDistrict,Write-ins,2021,False,5,,1.0,36,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember11thCouncilDistrict,Inactive ballots,2021,False,5,,,0,17,245,701,1523,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember23rdCouncilDistrict,Linda Lee,2021,True,5,5.0,,4943,4953,5066,5298,7173,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember23rdCouncilDistrict,Jaslin Kaur,2021,False,5,,5.0,4018,4019,4487,5204,5992,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember23rdCouncilDistrict,Steve Behar,2021,False,5,,4.0,2181,2186,2297,2427,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember23rdCouncilDistrict,Debra Markell,2021,False,5,,4.0,2074,2076,2193,2300,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember23rdCouncilDistrict,Sanjeev Kumar Jindal,2021,False,5,,3.0,1777,1780,2009,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember23rdCouncilDistrict,Koshy O. Thomas,2021,False,5,,2.0,788,788,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember23rdCouncilDistrict,Harpreet S. Toor,2021,False,5,,2.0,688,688,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember23rdCouncilDistrict,Write-ins,2021,False,5,,1.0,57,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember23rdCouncilDistrict,Inactive ballots,2021,False,5,,,0,36,474,1297,3361,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,Alexa Aviles,2021,True,5,5.0,,4806,4808,4869,5207,6857,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,Yu Lin,2021,False,5,,5.0,3113,3119,3176,3290,3683,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,Rodrigo G. Camarena,2021,False,5,,4.0,1398,1401,1424,1619,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,Jacqui Painter,2021,False,5,,4.0,1189,1190,1283,1462,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,Cesar Zuniga,2021,False,5,,3.0,1086,1088,1154,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,Victor Swinton,2021,False,5,,2.0,491,491,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,Write-ins,2021,False,5,,1.0,33,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember38thCouncilDistrict,Inactive ballots,2021,False,5,,,0,19,210,538,1576,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember48thCouncilDistrict,Steven Saperstein,2021,True,5,5.0,,3033,3041,3158,3787,4542,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember48thCouncilDistrict,Mariya Markh,2021,False,5,,5.0,2576,2586,2642,2861,3416,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember48thCouncilDistrict,Amber L. Adler,2021,False,5,,4.0,1587,1594,1644,2004,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember48thCouncilDistrict,Binyomin Zev Bendet,2021,False,5,,3.0,1485,1487,1589,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember48thCouncilDistrict,Heshy Tischler,2021,False,5,,2.0,461,463,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember48thCouncilDistrict,Write-ins,2021,False,5,,1.0,68,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember48thCouncilDistrict,Inactive ballots,2021,False,5,,,0,39,177,558,1252,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,Carmen N. De La Rosa,2021,True,4,4.0,,7910,7916,8613,10318,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,Johanna Garcia,2021,False,4,,4.0,5417,5427,5838,6949,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,Angela Fernandez,2021,False,4,,3.0,3292,3298,3997,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,James E. Behr,2021,False,4,,2.0,725,729,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,Francesca M. Castellanos,2021,False,4,,2.0,660,663,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,Thomas A. Leon,2021,False,4,,2.0,599,600,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,Josue Perez,2021,False,4,,2.0,590,590,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,Tirso S. Pina,2021,False,4,,2.0,330,331,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,Write-ins,2021,False,4,,1.0,60,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember10thCouncilDistrict,Inactive ballots,2021,False,4,,,0,29,1135,2316,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember19thCouncilDistrict,Tony Avella,2021,True,4,4.0,,4992,5006,5469,6429,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember19thCouncilDistrict,Richard J. Lee,2021,False,4,,4.0,3818,3829,4237,5317,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember19thCouncilDistrict,Austin I. Shafran,2021,False,4,,3.0,2592,2594,2939,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember19thCouncilDistrict,Adriana Aviles,2021,False,4,,2.0,1053,1058,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember19thCouncilDistrict,Francis E. Spangenberg,2021,False,4,,2.0,376,378,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember19thCouncilDistrict,Nabaraj Kc,2021,False,4,,2.0,186,186,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember19thCouncilDistrict,Write-ins,2021,False,4,,1.0,69,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember19thCouncilDistrict,Inactive ballots,2021,False,4,,,0,35,441,1340,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,Chi A. Osse,2021,True,4,4.0,,8520,8527,9010,11149,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,Henry L. Butler,2021,False,4,,4.0,5409,5422,6492,8402,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,Tahirah A. Moore,2021,False,4,,3.0,5326,5338,6196,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,Robert Waterman,2021,False,4,,2.0,3274,3281,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,Reginald Swiney,2021,False,4,,2.0,625,628,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,Write-ins,2021,False,4,,1.0,86,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember36thCouncilDistrict,Inactive ballots,2021,False,4,,,0,44,1542,3689,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,Sandy Nurse,2021,True,4,3.0,,5363,5369,5600,6124,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,Darma V. Diaz,2021,False,4,,3.0,2524,2524,2698,3247,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,Misba Abdin,2021,False,4,,3.0,1114,1114,1154,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,Heriberto Mateo,2021,False,4,,3.0,954,956,1071,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,Rick Echevarria,2021,False,4,,2.0,555,558,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,Christopher Durosinmi,2021,False,4,,2.0,339,340,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,Write-ins,2021,False,4,,1.0,25,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember37thCouncilDistrict,Inactive ballots,2021,False,4,,,0,13,351,1503,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentBronx,Vanessa L. Gibson,2021,True,3,3.0,,40097,40148,49401,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentBronx,Fernando Cabrera,2021,False,3,,3.0,34022,34130,42957,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentBronx,Nathalia Fernandez,2021,False,3,,2.0,14397,14501,,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentBronx,Luis R. Sepulveda,2021,False,3,,2.0,10407,10444,,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentBronx,Sammy Ravelo,2021,False,3,,2.0,1958,1971,,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentBronx,Write-ins,2021,False,3,,1.0,582,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentBronx,Inactive ballots,2021,False,3,,,0,269,9105,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentQueens,Donovan J. Richards Jr.,2021,True,3,3.0,,80320,80491,92222,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentQueens,Elizabeth S. Crowley,2021,False,3,,3.0,80142,80299,91153,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentQueens,James G. Van Bramer,2021,False,3,,2.0,34210,34306,,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentQueens,Write-ins,2021,False,3,,1.0,919,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMBoroughPresidentQueens,Inactive ballots,2021,False,3,,,0,495,12216,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember12thCouncilDistrict,Kevin Riley,2021,True,3,3.0,,8588,8614,9595,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember12thCouncilDistrict,Pamela A. Hamilton-Johnson,2021,False,3,,3.0,4981,5033,6643,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember12thCouncilDistrict,Shanequa Moore,2021,False,3,,2.0,3621,3660,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember12thCouncilDistrict,Write-ins,2021,False,3,,1.0,209,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember12thCouncilDistrict,Inactive ballots,2021,False,3,,,0,92,1161,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember22ndCouncilDistrict,Tiffany Caban,2021,True,3,3.0,,7934,7936,9088,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember22ndCouncilDistrict,Evie Hantzopoulos,2021,False,3,,3.0,4175,4177,5424,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember22ndCouncilDistrict,John J. Ciafone,2021,False,3,,2.0,1617,1622,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember22ndCouncilDistrict,Leonardo T. Bullaro,2021,False,3,,2.0,1218,1221,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember22ndCouncilDistrict,Catherina Gioino,2021,False,3,,2.0,803,804,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember22ndCouncilDistrict,Nick Velkov,2021,False,3,,2.0,463,463,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember22ndCouncilDistrict,Write-ins,2021,False,3,,1.0,30,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember22ndCouncilDistrict,Inactive ballots,2021,False,3,,,0,17,1728,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,Felicia Singh,2021,True,3,3.0,,3661,3699,4686,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,Michael G. Scala,2021,False,3,,3.0,3590,3616,4248,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,Helal A. Sheikh,2021,False,3,,2.0,1093,1100,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,Bella A. Matias,2021,False,3,,2.0,814,817,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,Kaled A. Alamarie,2021,False,3,,2.0,692,702,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,Shaeleigh Severino,2021,False,3,,2.0,258,261,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,Write-ins,2021,False,3,,1.0,163,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember32ndCouncilDistrict,Inactive ballots,2021,False,3,,,0,76,1337,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,Crystal Hudson,2021,True,3,3.0,,13359,13368,16564,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,Michael Hollingsworth,2021,False,3,,3.0,11874,11877,14138,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,Renee T. Collymore,2021,False,3,,2.0,4434,4438,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,Curtis M. Harris,2021,False,3,,2.0,1649,1652,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,Regina A. Kinsey,2021,False,3,,2.0,1633,1637,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,Deirdre M. Levy,2021,False,3,,2.0,1394,1398,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,Hector Robertson,2021,False,3,,2.0,504,504,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,Write-ins,2021,False,3,,1.0,68,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember35thCouncilDistrict,Inactive ballots,2021,False,3,,,0,41,4213,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember42ndCouncilDistrict,Charles Barron,2021,True,3,3.0,,7431,7458,7979,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember42ndCouncilDistrict,Nikki Lucas,2021,False,3,,3.0,5720,5743,6868,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember42ndCouncilDistrict,Wilfredo Florentino,2021,False,3,,2.0,1582,1591,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember42ndCouncilDistrict,Gena M. Watson,2021,False,3,,2.0,779,788,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember42ndCouncilDistrict,Write-ins,2021,False,3,,1.0,124,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember42ndCouncilDistrict,Inactive ballots,2021,False,3,,,0,56,789,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember47thCouncilDistrict,Ari Kagan,2021,True,3,3.0,,3493,3498,4018,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember47thCouncilDistrict,Steven D. Patzer,2021,False,3,,3.0,2676,2682,3194,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember47thCouncilDistrict,Joseph Packer,2021,False,3,,2.0,1069,1071,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember47thCouncilDistrict,Alec Brook-Krasny,2021,False,3,,2.0,752,759,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember47thCouncilDistrict,Write-ins,2021,False,3,,1.0,39,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember47thCouncilDistrict,Inactive ballots,2021,False,3,,,0,19,817,,,,,,,,,,,,
NewYorkCity_20210622_REPBoroughPresidentRichmond,Vito Fossella,2021,True,3,3.0,,8583,8603,9459,,,,,,,,,,,,
NewYorkCity_20210622_REPBoroughPresidentRichmond,Steven Matteo,2021,False,3,,3.0,7885,7923,9018,,,,,,,,,,,,
NewYorkCity_20210622_REPBoroughPresidentRichmond,Leticia M. Remauro,2021,False,3,,2.0,2476,2487,,,,,,,,,,,,,
NewYorkCity_20210622_REPBoroughPresidentRichmond,Jhong U. Kim,2021,False,3,,2.0,549,556,,,,,,,,,,,,,
NewYorkCity_20210622_REPBoroughPresidentRichmond,Write-ins,2021,False,3,,1.0,151,,,,,,,,,,,,,,
NewYorkCity_20210622_REPBoroughPresidentRichmond,Inactive ballots,2021,False,3,,,0,75,1167,,,,,,,,,,,,
